,date,dateTime,open,high,low,close,volume
0,2022-09-21 13:45:00,1663760700000,1351.95,1359.85,1347.8,1354.55,624.6
1,2022-09-21 14:00:00,1663761600000,1354.55,1359.45,1348.4,1354.15,520.55
2,2022-09-21 14:15:00,1663762500000,1354.15,1358.7,1349.8,1354.25,285.35
3,2022-09-21 14:30:00,1663763400000,1354.25,1365,1354.25,1360.25,21331.58
4,2022-09-21 14:45:00,1663764300000,1360.25,1363,1353.85,1359.55,480.42
5,2022-09-21 15:00:00,1663765200000,1359.55,1365.6,1344.25,1357.9,756.41
6,2022-09-21 15:15:00,1663766100000,1357.9,1361.4,1349.85,1354.45,598.01
7,2022-09-21 15:30:00,1663767000000,1354.45,1358.25,1347.65,1352.1,447.36
8,2022-09-21 15:45:00,1663767900000,1352.1,1357.7,1342.95,1352,1034.33
9,2022-09-21 16:00:00,1663768800000,1352,1353.65,1337.55,1352,1477.94
10,2022-09-21 16:15:00,1663769700000,1352,1360.95,1349.3,1360.95,199.76
11,2022-09-21 16:30:00,1663770600000,1360.95,1365.8,1350.55,1350.6,1465.98
12,2022-09-21 16:45:00,1663771500000,1350.6,1359.9,1338.1,1344.9,2212.05
13,2022-09-21 17:00:00,1663772400000,1344.9,1348.3,1335.55,1339.5,662.88
14,2022-09-21 17:15:00,1663773300000,1339.5,1348.4,1336.35,1345.45,695.01
15,2022-09-21 17:30:00,1663774200000,1345.45,1355.6,1340.9,1347.55,611.62
16,2022-09-21 17:45:00,1663775100000,1347.55,1353.2,1342.7,1347.2,1155.47
17,2022-09-21 18:00:00,1663776000000,1347.2,1358.15,1340.9,1350.95,1381.85
18,2022-09-21 18:15:00,1663776900000,1350.95,1358.8,1340.9,1352.55,790.88
19,2022-09-21 18:30:00,1663777800000,1352.55,1355.3,1346.3,1353.35,430.97
20,2022-09-21 18:45:00,1663778700000,1353.35,1353.35,1340.9,1345.35,932.83
21,2022-09-21 19:00:00,1663779600000,1345.35,1355.8,1341.25,1350.45,859.79
22,2022-09-21 19:15:00,1663780500000,1350.45,1356.35,1344.35,1355.3,963.84
23,2022-09-21 19:30:00,1663781400000,1355.3,1380.6,1351.15,1374.65,1785.78
24,2022-09-21 19:45:00,1663782300000,1374.65,1400,1366.85,1400,16268.74
25,2022-09-21 20:00:00,1663783200000,1400,1410,1330.25,1330.25,42910.15
26,2022-09-21 20:15:00,1663784100000,1330.25,1353.2,1313.35,1347.35,3073.66
27,2022-09-21 20:30:00,1663785000000,1347.35,1381.55,1317.75,1381.1,1374.42
28,2022-09-21 20:45:00,1663785900000,1381.1,1390.75,1365.05,1381.5,1256.15
29,2022-09-21 21:00:00,1663786800000,1381.5,1381.55,1347.5,1363.65,539.71
30,2022-09-21 21:15:00,1663787700000,1363.65,1374.45,1348.1,1348.1,463.74
31,2022-09-21 21:30:00,1663788600000,1348.1,1348.15,1333.8,1335.75,869.53
32,2022-09-21 21:45:00,1663789500000,1335.75,1341.75,1332,1332.05,205.78
