,date,dateTime,open,high,low,close,volume
88,2022-09-23 06:15:00,1663906500000,1337.35,1345,1335.6,1343,398.33
89,2022-09-23 06:20:00,1663906800000,1343,1349.9,1331.85,1346.85,7424.59
90,2022-09-23 06:25:00,1663907100000,1346.85,1351.7,1342.7,1346.15,570.24
91,2022-09-23 06:30:00,1663907400000,1346.15,1358.5,1346.15,1352.7,421.46
92,2022-09-23 06:35:00,1663907700000,1352.7,1352.7,1348.1,1348.2,9.91
93,2022-09-23 06:40:00,1663908000000,1348.2,1351.35,1348.2,1350.05,9.58
94,2022-09-23 06:45:00,1663908300000,1350.05,1355.3,1348.2,1355.3,5060.04
95,2022-09-23 06:50:00,1663908600000,1355.3,1365.25,1343.3,1355.3,2869.37
96,2022-09-23 06:55:00,1663908900000,1355.3,1358.9,1348.1,1353.1,222.28
97,2022-09-23 07:00:00,1663909200000,1353.1,1355.65,1351.7,1351.75,26.49
98,2022-09-23 07:05:00,1663909500000,1351.75,1358.15,1351.75,1352.15,38.62
99,2022-09-23 07:10:00,1663909800000,1352.15,1352.15,1347.65,1348.5,45.13
100,2022-09-23 07:15:00,1663910100000,1348.5,1351.85,1348.3,1349.9,84.02
101,2022-09-23 07:20:00,1663910400000,1349.9,1356.5,1349.9,1353.2,86.67
102,2022-09-23 07:25:00,1663910700000,1353.2,1353.2,1349.95,1350.95,47.34
103,2022-09-23 07:30:00,1663911000000,1350.95,1350.95,1349.95,1349.95,0.5
104,2022-09-23 07:35:00,1663911300000,1349.95,1349.95,1349.9,1349.9,2.4
105,2022-09-23 07:40:00,1663911600000,1349.9,1349.9,1349.9,1349.9,0.8
106,2022-09-23 07:45:00,1663911900000,1349.9,1349.9,1349.45,1349.45,0.4
107,2022-09-23 07:50:00,1663912200000,1349.45,1358.15,1349.45,1349.9,181.96
108,2022-09-23 07:55:00,1663912500000,1349.9,1350.85,1349.45,1349.45,19.28
109,2022-09-23 08:00:00,1663912800000,1349.45,1349.45,1346.3,1347.5,34.46
110,2022-09-23 08:05:00,1663913100000,1347.5,1350.05,1346.6,1350.05,50.14
111,2022-09-23 08:10:00,1663913400000,1350.05,1350.05,1347.5,1347.6,5.07
112,2022-09-23 08:15:00,1663913700000,1347.6,1348.95,1347.6,1348.95,7.98
113,2022-09-23 08:20:00,1663914000000,1348.95,1351.7,1344.5,1345.1,102.69
114,2022-09-23 08:25:00,1663914300000,1345.1,1345.3,1345,1345.15,56.68
115,2022-09-23 08:30:00,1663914600000,1345.15,1346.3,1345,1345.55,99.17
116,2022-09-23 08:35:00,1663914900000,1345.55,1347.7,1345.55,1345.7,52.97
117,2022-09-23 08:40:00,1663915200000,1345.7,1352.55,1344.5,1344.5,88.17
118,2022-09-23 08:45:00,1663915500000,1344.5,1346.9,1344.5,1345.1,6.29
119,2022-09-23 08:50:00,1663915800000,1345.1,1354.5,1342.95,1344.6,355.19
120,2022-09-23 08:55:00,1663916100000,1344.6,1355.3,1344.05,1344.05,304.54
121,2022-09-23 09:00:00,1663916400000,1344.05,1346.3,1337.35,1339.05,42.06
122,2022-09-23 09:05:00,1663916700000,1339.05,1341.6,1339.05,1341.6,0.53
123,2022-09-23 09:10:00,1663917000000,1341.6,1344.5,1339.2,1339.2,13.38
124,2022-09-23 09:15:00,1663917300000,1339.2,1339.2,1339.2,1339.2,0
125,2022-09-23 09:20:00,1663917600000,1339.2,1342.75,1339.2,1342.4,1.83
126,2022-09-23 09:25:00,1663917900000,1342.4,1342.4,1342.4,1342.4,0
127,2022-09-23 09:30:00,1663918200000,1342.4,1342.4,1342.4,1342.4,0
128,2022-09-23 09:35:00,1663918500000,1342.4,1342.4,1339.9,1339.9,1.35
129,2022-09-23 09:40:00,1663918800000,1339.9,1343.95,1334,1334.7,227.11
130,2022-09-23 09:45:00,1663919100000,1334.7,1339.2,1334.7,1339.2,0.55
131,2022-09-23 09:50:00,1663919400000,1339.2,1339.2,1336.1,1338.4,10.86
132,2022-09-23 09:55:00,1663919700000,1338.4,1338.4,1334,1334.05,10.96
133,2022-09-23 10:00:00,1663920000000,1334.05,1338.45,1334.05,1336.4,1.13
134,2022-09-23 10:05:00,1663920300000,1336.4,1336.4,1336.4,1336.4,0
135,2022-09-23 10:10:00,1663920600000,1336.4,1337.7,1336.4,1336.55,4.61
136,2022-09-23 10:15:00,1663920900000,1336.55,1336.55,1334,1334,48.4
137,2022-09-23 10:20:00,1663921200000,1334,1334,1334,1334,0
138,2022-09-23 10:25:00,1663921500000,1334,1334.05,1332.65,1332.65,54.11
139,2022-09-23 10:30:00,1663921800000,1332.65,1332.65,1328.45,1328.45,33.54
140,2022-09-23 10:35:00,1663922100000,1328.45,1328.45,1324.95,1326.1,12.15
141,2022-09-23 10:40:00,1663922400000,1326.1,1328.7,1321.4,1322.6,193.45
142,2022-09-23 10:45:00,1663922700000,1322.6,1322.6,1319.85,1319.85,12.71
143,2022-09-23 10:50:00,1663923000000,1319.85,1321.2,1319.85,1321.2,2.3
144,2022-09-23 10:55:00,1663923300000,1321.2,1322.1,1319.85,1322.1,9.18
145,2022-09-23 11:00:00,1663923600000,1322.1,1323.35,1319.85,1323.35,22.84
146,2022-09-23 11:05:00,1663923900000,1323.35,1328.8,1319.85,1320.5,159.49
147,2022-09-23 11:10:00,1663924200000,1320.5,1326.7,1319.85,1319.85,2.57
148,2022-09-23 11:15:00,1663924500000,1319.85,1326,1319.85,1321,44.5
149,2022-09-23 11:20:00,1663924800000,1321,1323.2,1320.7,1321.3,2.28
150,2022-09-23 11:25:00,1663925100000,1321.3,1325.3,1321.3,1325.2,9.77
151,2022-09-23 11:30:00,1663925400000,1325.2,1325.2,1320.65,1320.7,11.15
152,2022-09-23 11:35:00,1663925700000,1320.7,1320.7,1316.05,1316.05,123.55
153,2022-09-23 11:40:00,1663926000000,1316.05,1323.95,1316.05,1316.05,195.66
154,2022-09-23 11:45:00,1663926300000,1316.05,1316.05,1316,1316,27.72
155,2022-09-23 11:50:00,1663926600000,1316,1316.05,1316,1316.05,2.22
156,2022-09-23 11:55:00,1663926900000,1316.05,1321.4,1316,1321.4,13.62
157,2022-09-23 12:00:00,1663927200000,1321.4,1321.4,1316,1316,1.87
158,2022-09-23 12:05:00,1663927500000,1316,1316.75,1304.15,1314.85,861.21
159,2022-09-23 12:10:00,1663927800000,1314.85,1319.35,1309.2,1312.6,300.72
160,2022-09-23 12:15:00,1663928100000,1312.6,1315,1312.6,1312.6,8.25
161,2022-09-23 12:20:00,1663928400000,1312.6,1312.6,1309.15,1309.15,12.02
162,2022-09-23 12:25:00,1663928700000,1309.15,1309.2,1309.15,1309.2,11.65
163,2022-09-23 12:30:00,1663929000000,1309.2,1309.2,1309.15,1309.15,2.44
164,2022-09-23 12:35:00,1663929300000,1309.15,1311.3,1309.15,1311.2,4.3
165,2022-09-23 12:40:00,1663929600000,1311.2,1316.1,1309.2,1309.2,3.31
166,2022-09-23 12:45:00,1663929900000,1309.2,1316.1,1309.15,1310.2,7.19
167,2022-09-23 12:50:00,1663930200000,1310.2,1310.2,1305.65,1305.65,38.33
168,2022-09-23 12:55:00,1663930500000,1305.65,1305.65,1300,1300,92.31
169,2022-09-23 13:00:00,1663930800000,1300,1308.3,1300,1300.05,255.78
170,2022-09-23 13:05:00,1663931100000,1300.05,1308.3,1300,1302.15,62.18
171,2022-09-23 13:10:00,1663931400000,1302.15,1302.2,1300.45,1300.45,5.31
172,2022-09-23 13:15:00,1663931700000,1300.45,1300.5,1300,1300,4657.59
173,2022-09-23 13:20:00,1663932000000,1300,1300.05,1299.65,1299.65,35133.42
174,2022-09-23 13:25:00,1663932300000,1299.65,1299.65,1298.7,1298.7,0.47
175,2022-09-23 13:30:00,1663932600000,1298.7,1298.75,1296.95,1297,14.01
176,2022-09-23 13:35:00,1663932900000,1297,1297,1296.4,1296.4,20.47
177,2022-09-23 13:40:00,1663933200000,1296.4,1296.45,1295.1,1295.15,1001.56
178,2022-09-23 13:45:00,1663933500000,1295.15,1303.05,1295.1,1295.1,117.57
179,2022-09-23 13:50:00,1663933800000,1295.1,1295.15,1295.1,1295.1,71.75
180,2022-09-23 13:55:00,1663934100000,1295.1,1295.15,1295.1,1295.1,38.92
181,2022-09-23 14:00:00,1663934400000,1295.1,1295.15,1295.1,1295.1,17.32
182,2022-09-23 14:05:00,1663934700000,1295.1,1303.05,1295.1,1295.4,419.31
183,2022-09-23 14:10:00,1663935000000,1295.4,1300.45,1295.1,1300.45,37.37
184,2022-09-23 14:15:00,1663935300000,1300.45,1302.15,1295.25,1299.6,6.06
185,2022-09-23 14:20:00,1663935600000,1299.6,1305.95,1295.25,1305.95,40.97
186,2022-09-23 14:25:00,1663935900000,1305.95,1305.95,1300.5,1300.5,7.14
187,2022-09-23 14:30:00,1663936200000,1300.5,1310.7,1300.5,1309.15,33.2
188,2022-09-23 14:35:00,1663936500000,1309.15,1309.15,1302.15,1302.15,6.72
189,2022-09-23 14:40:00,1663936800000,1302.15,1302.4,1300.5,1302.4,3.77
190,2022-09-23 14:45:00,1663937100000,1302.4,1304.05,1300.45,1304.05,6.64
191,2022-09-23 14:50:00,1663937400000,1304.05,1304.65,1300.45,1302.75,5.94
192,2022-09-23 14:55:00,1663937700000,1302.75,1308.75,1300,1300.5,287.56
193,2022-09-23 15:00:00,1663938000000,1300.5,1305.65,1300,1304.9,38.51
194,2022-09-23 15:05:00,1663938300000,1304.9,1314.35,1304.9,1314.35,31.14
195,2022-09-23 15:10:00,1663938600000,1314.35,1314.35,1308.55,1309.85,21.62
196,2022-09-23 15:15:00,1663938900000,1309.85,1316.1,1309.85,1316.1,8.34
197,2022-09-23 15:20:00,1663939200000,1316.1,1323.2,1307.3,1316.1,386.16
198,2022-09-23 15:25:00,1663939500000,1316.1,1318.35,1316.1,1316.15,1.53
199,2022-09-23 15:30:00,1663939800000,1316.15,1323.15,1312.6,1318.55,15.39
200,2022-09-23 15:35:00,1663940100000,1318.55,1318.55,1307.65,1307.75,127.16
201,2022-09-23 15:40:00,1663940400000,1307.75,1319.4,1303.45,1311.4,654.02
202,2022-09-23 15:45:00,1663940700000,1311.4,1312.6,1303.45,1303.45,595.97
203,2022-09-23 15:50:00,1663941000000,1303.45,1305.45,1300,1300,7049.16
204,2022-09-23 15:55:00,1663941300000,1300,1300.05,1300,1300,90.39
205,2022-09-23 16:00:00,1663941600000,1300,1300.05,1300,1300.05,36.96
206,2022-09-23 16:05:00,1663941900000,1300.05,1300.05,1300,1300,8.65
207,2022-09-23 16:10:00,1663942200000,1300,1308.85,1300,1300.45,324.47
208,2022-09-23 16:15:00,1663942500000,1300.45,1310,1300.45,1300.45,57.46
209,2022-09-23 16:20:00,1663942800000,1300.45,1309.15,1300,1300,80.65
210,2022-09-23 16:25:00,1663943100000,1300,1313.5,1300,1300,417.62
211,2022-09-23 16:30:00,1663943400000,1300,1310.5,1300,1309.15,78.81
212,2022-09-23 16:35:00,1663943700000,1309.15,1309.15,1302.15,1302.15,1.67
213,2022-09-23 16:40:00,1663944000000,1302.15,1309.15,1302.15,1302.15,2.55
214,2022-09-23 16:45:00,1663944300000,1302.15,1310,1302.15,1302.15,7.92
215,2022-09-23 16:50:00,1663944600000,1302.15,1302.2,1302.15,1302.15,500.61
216,2022-09-23 16:55:00,1663944900000,1302.15,1309.15,1302.15,1302.15,2.8
217,2022-09-23 17:00:00,1663945200000,1302.15,1312.2,1302.15,1305.65,26.93
218,2022-09-23 17:05:00,1663945500000,1305.65,1320.7,1303.9,1314.35,426.64
219,2022-09-23 17:10:00,1663945800000,1314.35,1323.15,1314.35,1316.1,8.42
220,2022-09-23 17:15:00,1663946100000,1316.1,1328.6,1316.1,1326.7,557.78
221,2022-09-23 17:20:00,1663946400000,1326.7,1335.05,1326.7,1332.4,516
222,2022-09-23 17:25:00,1663946700000,1332.4,1332.4,1324.95,1324.95,0.77
223,2022-09-23 17:30:00,1663947000000,1324.95,1333.8,1324.95,1326.7,83.11
224,2022-09-23 17:35:00,1663947300000,1326.7,1333.3,1299.8,1328.45,925.5
225,2022-09-23 17:40:00,1663947600000,1328.45,1330.25,1328.45,1330.25,1.43
226,2022-09-23 17:45:00,1663947900000,1330.25,1330.25,1329,1330.25,4.88
227,2022-09-23 17:50:00,1663948200000,1330.25,1330.25,1295.1,1319.65,105.46
228,2022-09-23 17:55:00,1663948500000,1319.65,1321.4,1309.15,1321.4,42.65
229,2022-09-23 18:00:00,1663948800000,1321.4,1321.4,1295.1,1297.4,305.3
230,2022-09-23 18:05:00,1663949100000,1297.4,1298.5,1295.1,1295.15,112.02
231,2022-09-23 18:10:00,1663949400000,1295.15,1295.7,1295.1,1295.6,229.24
232,2022-09-23 18:15:00,1663949700000,1295.6,1296.2,1295.1,1295.95,141.34
233,2022-09-23 18:20:00,1663950000000,1295.95,1305.15,1295.1,1295.15,535.73
234,2022-09-23 18:25:00,1663950300000,1295.15,1295.15,1294.5,1294.55,469.72
235,2022-09-23 18:30:00,1663950600000,1294.55,1300.45,1293.2,1293.2,1045.68
236,2022-09-23 18:35:00,1663950900000,1293.2,1304.85,1292,1293.5,3642.4
237,2022-09-23 18:40:00,1663951200000,1293.5,1293.5,1292,1293.5,250.56
238,2022-09-23 18:45:00,1663951500000,1293.5,1300.45,1292,1292,100.66
239,2022-09-23 18:50:00,1663951800000,1292,1307.05,1292,1303.7,20.84
240,2022-09-23 18:55:00,1663952100000,1303.7,1314.35,1298.7,1314.35,157.36
241,2022-09-23 19:00:00,1663952400000,1314.35,1314.35,1307.4,1314.35,2.43
242,2022-09-23 19:05:00,1663952700000,1314.35,1314.35,1307.4,1307.4,0.32
243,2022-09-23 19:10:00,1663953000000,1307.4,1314.35,1307.4,1307.4,0.21
244,2022-09-23 19:15:00,1663953300000,1307.4,1314.35,1307.4,1314.35,0.76
245,2022-09-23 19:20:00,1663953600000,1314.35,1315.25,1307.4,1309.15,4.17
246,2022-09-23 19:25:00,1663953900000,1309.15,1309.15,1292,1292,115.64
247,2022-09-23 19:30:00,1663954200000,1292,1298.7,1292,1298.7,2.55
248,2022-09-23 19:35:00,1663954500000,1298.7,1311.1,1298.7,1311.1,583.3
249,2022-09-23 19:40:00,1663954800000,1311.1,1311.1,1301.95,1301.95,1.3
250,2022-09-23 19:45:00,1663955100000,1301.95,1307.4,1300.45,1300.45,1.27
251,2022-09-23 19:50:00,1663955400000,1300.45,1300.45,1300.45,1300.45,0.07
252,2022-09-23 19:55:00,1663955700000,1300.45,1307.4,1300.45,1307.4,1.58
253,2022-09-23 20:00:00,1663956000000,1307.4,1310.85,1300.45,1310.85,11.24
254,2022-09-23 20:05:00,1663956300000,1310.85,1310.85,1303.7,1303.9,12.68
255,2022-09-23 20:10:00,1663956600000,1303.9,1311.85,1303.9,1310.85,5.53
256,2022-09-23 20:15:00,1663956900000,1310.85,1312.6,1305.65,1312.6,6.38
257,2022-09-23 20:20:00,1663957200000,1312.6,1312.6,1305.65,1312.6,3.47
258,2022-09-23 20:25:00,1663957500000,1312.6,1313.5,1305.65,1305.65,1.26
259,2022-09-23 20:30:00,1663957800000,1305.65,1312.6,1293.4,1302.15,31.84
260,2022-09-23 20:35:00,1663958100000,1302.15,1307.4,1300.45,1307.4,6.81
261,2022-09-23 20:40:00,1663958400000,1307.4,1307.4,1296.95,1296.95,14.55
262,2022-09-23 20:45:00,1663958700000,1296.95,1303.9,1296.95,1303.9,2.81
263,2022-09-23 20:50:00,1663959000000,1303.9,1305.65,1295.25,1296.95,9.6
264,2022-09-23 20:55:00,1663959300000,1296.95,1303.9,1292,1292.1,45.67
265,2022-09-23 21:00:00,1663959600000,1292.1,1296.15,1292,1296.15,65.09
266,2022-09-23 21:05:00,1663959900000,1296.15,1298.7,1292,1292,39.18
267,2022-09-23 21:10:00,1663960200000,1292,1298.7,1292,1298.7,2.21
268,2022-09-23 21:15:00,1663960500000,1298.7,1298.7,1292,1292,1.87
269,2022-09-23 21:20:00,1663960800000,1292,1300.45,1292,1300.45,13.96
270,2022-09-23 21:25:00,1663961100000,1300.45,1300.45,1292,1292.3,254.31
271,2022-09-23 21:30:00,1663961400000,1292.3,1292.3,1292,1292.3,4.74
272,2022-09-23 21:35:00,1663961700000,1292.3,1295.45,1292,1292.1,23.89
273,2022-09-23 21:40:00,1663962000000,1292.1,1298.95,1292.05,1298.3,93.87
274,2022-09-23 21:45:00,1663962300000,1298.3,1301.15,1293.5,1300.45,34.04
275,2022-09-23 21:50:00,1663962600000,1300.45,1300.7,1292,1292,32.24
276,2022-09-23 21:55:00,1663962900000,1292,1305.65,1292,1305.65,138.99
277,2022-09-23 22:00:00,1663963200000,1305.65,1321.9,1304.45,1321.9,587.42
278,2022-09-23 22:05:00,1663963500000,1321.9,1327.8,1316.1,1323,68.48
279,2022-09-23 22:10:00,1663963800000,1323,1326.65,1323,1326.65,10.54
280,2022-09-23 22:15:00,1663964100000,1326.65,1328.45,1326.65,1328.45,0.35
281,2022-09-23 22:20:00,1663964400000,1328.45,1328.45,1327.45,1327.45,1.33
282,2022-09-23 22:25:00,1663964700000,1327.45,1328.45,1322.3,1322.3,2.89
283,2022-09-23 22:30:00,1663965000000,1322.3,1322.3,1321.4,1321.4,1.27
284,2022-09-23 22:35:00,1663965300000,1321.4,1321.45,1321.4,1321.45,1.11
285,2022-09-23 22:40:00,1663965600000,1321.45,1321.45,1321.4,1321.4,0.18
286,2022-09-23 22:45:00,1663965900000,1321.4,1327.2,1321.4,1321.4,0.37
287,2022-09-23 22:50:00,1663966200000,1321.4,1327.45,1321.4,1323.15,0.78
288,2022-09-23 22:55:00,1663966500000,1323.15,1327.75,1316.1,1316.1,63.35
289,2022-09-23 23:00:00,1663966800000,1316.1,1316.25,1316.1,1316.25,0.19
290,2022-09-23 23:05:00,1663967100000,1316.25,1316.25,1316.1,1316.1,0.27
291,2022-09-23 23:10:00,1663967400000,1316.1,1316.75,1316.1,1316.75,0.17
292,2022-09-23 23:15:00,1663967700000,1316.75,1316.85,1312.2,1316.85,106.3
293,2022-09-23 23:20:00,1663968000000,1316.85,1319.65,1311.6,1319.6,13.46
294,2022-09-23 23:25:00,1663968300000,1319.6,1319.6,1319.6,1319.6,0.91
295,2022-09-23 23:30:00,1663968600000,1319.6,1319.6,1319.6,1319.6,0.41
296,2022-09-23 23:35:00,1663968900000,1319.6,1319.6,1312.65,1312.65,0.32
297,2022-09-23 23:40:00,1663969200000,1312.65,1335,1312.6,1325.6,125.82
298,2022-09-23 23:45:00,1663969500000,1325.6,1338.85,1321.65,1333.95,151.35
299,2022-09-23 23:50:00,1663969800000,1333.95,1346.9,1333.95,1346.9,45.37
300,2022-09-23 23:55:00,1663970100000,1346.9,1350,1345.15,1350,72.37
301,2022-09-24 00:00:00,1663970400000,1350,1350,1349.9,1349.9,19.44
302,2022-09-24 00:05:00,1663970700000,1349.9,1349.95,1349.9,1349.95,0.16
303,2022-09-24 00:10:00,1663971000000,1349.95,1350,1349.95,1350,0.05
304,2022-09-24 00:15:00,1663971300000,1350,1350,1335.45,1344.9,33.13
305,2022-09-24 00:20:00,1663971600000,1344.9,1344.9,1326.7,1337.75,33.21
306,2022-09-24 00:25:00,1663971900000,1337.75,1339.05,1327.25,1337.35,25.65
307,2022-09-24 00:30:00,1663972200000,1337.35,1342.85,1335.55,1336.75,41.07
308,2022-09-24 00:35:00,1663972500000,1336.75,1344.95,1336.25,1344.95,57.01
309,2022-09-24 00:40:00,1663972800000,1344.95,1346.45,1336.2,1344.4,136.38
310,2022-09-24 00:45:00,1663973100000,1344.4,1345.05,1335.55,1343.6,108.42
311,2022-09-24 00:50:00,1663973400000,1343.6,1345,1343.6,1345,0.56
312,2022-09-24 00:55:00,1663973700000,1345,1348.4,1333.8,1334.85,171.38
313,2022-09-24 01:00:00,1663974000000,1334.85,1337.35,1333.8,1333.85,24.88
314,2022-09-24 01:05:00,1663974300000,1333.85,1345.8,1333.85,1343.45,99.03
315,2022-09-24 01:10:00,1663974600000,1343.45,1348.4,1339.6,1347.4,66.11
