Index,date,dateTime,open_Binance,high_Binance,low_Binance,close_Binance,volume_Binance,open_Bybit,high_Bybit,low_Bybit,close_Bybit,volume_Bybit,change_Binance,change_Bybit,arbitrage
13.0,2024-02-05 19:00:00,1707156000000.0,42720.94,42738.95,42602.25,42650.0,299.91759,42710.1,42731.2,42593.0,42639.7,283.553,-0.16607780634041377,-0.16483220596533715,0
14.0,2024-02-05 19:15:00,1707156900000.0,42649.99,42650.0,42574.35,42635.58,201.20778,42639.7,42643.9,42568.6,42629.0,230.936,-0.033786643326285,-0.02509398518281576,0
15.0,2024-02-05 19:30:00,1707157800000.0,42635.58,42648.4,42583.85,42633.56,159.70624,42629.0,42641.9,42570.3,42621.5,226.049,-0.004761281539969283,-0.017593656900232235,0
16.0,2024-02-05 19:45:00,1707158700000.0,42633.55,42735.08,42606.81,42730.89,212.38055,42621.5,42728.4,42595.8,42717.0,196.359,0.22831783888509516,0.22406531914644015,0
17.0,2024-02-05 20:00:00,1707159600000.0,42730.89,42806.99,42703.43,42778.94,220.19647,42717.0,42796.7,42694.4,42766.9,226.836,0.11244792701486657,0.11681531942786585,0
18.0,2024-02-05 20:15:00,1707160500000.0,42778.94,42869.66,42778.93,42820.03,206.9085,42766.9,42852.0,42766.8,42807.0,191.555,0.09607531182399223,0.0937641026120634,0
19.0,2024-02-05 20:30:00,1707161400000.0,42820.04,42866.52,42803.44,42821.75,180.74351,42807.0,42855.6,42789.9,42811.3,237.273,0.00399345726907104,0.010045086084058474,0
20.0,2024-02-05 20:45:00,1707162300000.0,42821.75,42863.24,42750.88,42765.36,158.9072,42811.3,42851.7,42740.7,42754.2,144.378,-0.1317087694921423,-0.13337600119595952,0
21.0,2024-02-05 21:00:00,1707163200000.0,42765.35,42798.37,42584.81,42589.98,303.49397,42754.2,42788.6,42570.0,42577.2,259.954,-0.4100515955089824,-0.41399441458383035,0
22.0,2024-02-05 21:15:00,1707164100000.0,42589.99,42634.0,42333.33,42432.98,1000.05132,42577.2,42620.7,42550.0,42550.0,583.882,-0.36865470031806713,-0.06388395667163903,0
23.0,2024-02-05 21:30:00,1707165000000.0,42432.98,42488.0,42391.1,42455.89,258.04853,42550.0,42550.1,42544.4,42544.4,964.951,0.054014589595164544,-0.01316098707402713,0
24.0,2024-02-05 21:45:00,1707165900000.0,42455.9,42462.16,42365.86,42426.01,427.69864,42544.4,42544.5,42544.4,42544.4,599.456,-0.07042601852746369,0.0,0
25.0,2024-02-05 22:00:00,1707166800000.0,42426.0,42464.96,42376.34,42420.93,290.27584,42544.4,42544.5,42538.9,42538.9,437.843,-0.011926648753117598,-0.012927670856799014,0
26.0,2024-02-05 22:15:00,1707167700000.0,42420.94,42451.1,42381.1,42407.98,140.31355,42538.9,42539.0,42538.9,42538.9,277.065,-0.030550949601774798,0.0,0
27.0,2024-02-05 22:30:00,1707168600000.0,42407.98,42556.89,42395.0,42501.11,293.01928,42538.9,42539.2,42538.9,42538.9,264.887,0.219628475584075,0.0,0
28.0,2024-02-05 22:45:00,1707169500000.0,42501.12,42525.11,42365.81,42386.0,199.17252,42538.9,42539.0,42538.9,42538.9,313.483,-0.270839921395014,0.0,0
29.0,2024-02-05 23:00:00,1707170400000.0,42386.01,42501.32,42330.52,42495.66,246.67388,42538.9,42538.9,42533.3,42533.3,364.204,0.2586938473331211,-0.013164421270880406,0
30.0,2024-02-05 23:15:00,1707171300000.0,42495.66,42512.53,42418.08,42429.0,120.94607,42533.3,42533.4,42533.3,42533.3,429.615,-0.1568630773119031,0.0,0
31.0,2024-02-05 23:30:00,1707172200000.0,42429.0,42475.86,42387.36,42437.45,179.68408,42533.3,42533.4,42533.3,42533.3,178.45,0.01991562374790141,0.0,0
32.0,2024-02-05 23:45:00,1707173100000.0,42437.45,42530.23,42437.44,42504.74,109.28878,42533.3,42533.4,42533.3,42533.3,137.536,0.15853921477375787,0.0,0
33.0,2024-02-06 00:00:00,1707174000000.0,42504.73,42520.55,42462.16,42491.75,220.06987,42533.3,42533.4,42527.8,42527.8,238.875,-0.030514251002185314,-0.012931044616806126,0
34.0,2024-02-06 00:15:00,1707174900000.0,42491.76,42666.66,42484.39,42634.07,302.99791,42527.8,42640.8,42527.8,42616.9,252.715,0.33493552632322054,0.20951001462572372,0
35.0,2024-02-06 00:30:00,1707175800000.0,42634.08,42706.0,42622.53,42694.84,192.56258,42616.9,42693.1,42600.2,42676.0,149.312,0.14253855131856205,0.13867737916178452,0
36.0,2024-02-06 00:45:00,1707176700000.0,42694.85,42722.3,42694.84,42708.7,138.15696,42676.0,42711.7,42676.0,42690.2,140.5,0.03243950968324879,0.0332739713187672,0
37.0,2024-02-06 01:00:00,1707177600000.0,42708.7,42730.0,42642.0,42651.99,182.73281,42690.2,42717.5,42627.0,42636.5,421.945,-0.13275983581798814,-0.12578999395645157,0
38.0,2024-02-06 01:15:00,1707178500000.0,42652.0,42681.1,42608.0,42613.91,175.63143,42636.5,42673.1,42595.3,42603.5,141.67,-0.08930413579667192,-0.07739847313921171,0
39.0,2024-02-06 01:30:00,1707179400000.0,42613.91,42641.93,42602.32,42604.3,123.1168,42603.5,42635.1,42586.8,42595.1,123.647,-0.022574788373098405,-0.019716689943317933,0
40.0,2024-02-06 01:45:00,1707180300000.0,42604.29,42624.47,42591.1,42600.34,107.3724,42595.1,42614.8,42580.8,42590.8,88.454,-0.009271366803681895,-0.010095057882234422,0
41.0,2024-02-06 02:00:00,1707181200000.0,42600.34,42649.62,42574.0,42591.1,191.00635,42590.8,42640.0,42560.0,42576.0,148.313,-0.02168996773264712,-0.03474928857876093,0
42.0,2024-02-06 02:15:00,1707182100000.0,42591.1,42769.22,42581.1,42706.23,196.53417,42576.0,42750.0,42566.6,42687.4,242.325,0.27031469015828347,0.26164975573093163,0
43.0,2024-02-06 02:30:00,1707183000000.0,42706.23,42725.15,42665.53,42725.15,121.05254,42687.4,42713.4,42646.2,42713.4,142.25,0.04427925386997685,0.06090790256609678,0
44.0,2024-02-06 02:45:00,1707183900000.0,42725.14,42750.83,42671.1,42671.11,85.47898,42713.4,42734.3,42653.5,42654.0,147.617,-0.12645950370203313,-0.139066428802206,0
45.0,2024-02-06 03:00:00,1707184800000.0,42671.11,42826.15,42650.0,42794.32,249.72881,42654.0,42799.8,42630.1,42775.0,215.068,0.28876680264469606,0.2836779668964224,0
46.0,2024-02-06 03:15:00,1707185700000.0,42794.33,42820.57,42736.05,42738.0,227.64227,42775.0,42800.0,42715.0,42719.1,227.088,-0.13162958737758423,-0.13068381063705775,0
47.0,2024-02-06 03:30:00,1707186600000.0,42738.0,42920.0,42736.01,42904.4,335.67687,42719.1,42894.5,42715.9,42885.5,268.241,0.38934905704525585,0.3895213148217108,0
48.0,2024-02-06 03:45:00,1707187500000.0,42904.4,42941.47,42852.18,42852.19,222.88879,42885.5,42916.9,42832.3,42832.3,219.125,-0.12171245839587819,-0.1240512527544207,0
49.0,2024-02-06 04:00:00,1707188400000.0,42852.18,42960.01,42844.83,42945.12,307.80253,42832.3,42939.7,42822.1,42922.0,222.564,0.21686177926070577,0.20942139460173068,0
50.0,2024-02-06 04:15:00,1707189300000.0,42945.11,42945.12,42896.4,42901.43,115.69199,42922.0,42923.1,42875.0,42880.8,128.563,-0.10171123091779319,-0.09598807138529679,0
51.0,2024-02-06 04:30:00,1707190200000.0,42901.43,42901.44,42825.62,42828.39,120.44311,42880.8,42885.2,42805.0,42810.0,150.839,-0.17025073523190457,-0.16510885990933682,0
52.0,2024-02-06 04:45:00,1707191100000.0,42828.39,42881.07,42769.96,42851.11,134.36534,42810.0,42862.3,42748.9,42831.0,202.828,0.05302557485817031,0.049053959355290826,0
53.0,2024-02-06 05:00:00,1707192000000.0,42851.1,42907.62,42832.75,42859.96,183.39771,42831.0,42885.1,42808.9,42836.7,151.591,0.02067624868439919,0.013308117951943895,0
54.0,2024-02-06 05:15:00,1707192900000.0,42859.96,42926.73,42817.19,42918.96,131.74533,42836.7,42909.5,42798.9,42899.5,135.939,0.13763428617291748,0.14660326308983399,0
55.0,2024-02-06 05:30:00,1707193800000.0,42918.95,42918.96,42836.0,42836.01,111.15239,42899.5,42900.1,42821.6,42821.6,294.248,-0.19327127061588667,-0.1815871979859939,0
56.0,2024-02-06 05:45:00,1707194700000.0,42836.0,42840.4,42784.26,42826.18,145.51711,42821.6,42823.0,42769.0,42805.9,146.263,-0.02292464282379239,-0.03666373979486308,0
57.0,2024-02-06 06:00:00,1707195600000.0,42826.18,42846.0,42780.67,42789.36,94.27914,42805.9,42828.4,42757.3,42771.2,170.386,-0.08595209752538674,-0.0810635917011542,0
58.0,2024-02-06 06:15:00,1707196500000.0,42789.37,42809.71,42753.99,42795.52,117.54363,42771.2,42795.8,42739.9,42777.3,154.431,0.014372728553830493,0.014261933263518024,0
59.0,2024-02-06 06:30:00,1707197400000.0,42795.52,42795.53,42754.4,42781.07,91.56738,42777.3,42780.3,42733.4,42763.0,108.856,-0.03376521654602419,-0.03342894479081875,0
60.0,2024-02-06 06:45:00,1707198300000.0,42781.07,42798.96,42771.6,42785.28,82.34949,42763.0,42784.0,42750.0,42769.0,163.664,0.009817426258850211,0.014030821036877675,0
61.0,2024-02-06 07:00:00,1707199200000.0,42785.27,42785.28,42731.1,42731.16,96.95887,42769.0,42769.1,42713.5,42713.9,115.582,-0.1264453864612717,-0.12883163038649148,0
62.0,2024-02-06 07:15:00,1707200100000.0,42731.17,42745.8,42667.0,42694.8,210.34826,42713.9,42732.0,42662.0,42686.1,180.84,-0.08513691527753016,-0.06508419975699457,0
63.0,2024-02-06 07:30:00,1707201000000.0,42694.79,42723.63,42692.59,42723.63,115.32416,42686.1,42708.1,42675.6,42708.1,75.092,0.0675492255612371,0.05153902558444084,0
64.0,2024-02-06 07:45:00,1707201900000.0,42723.63,42796.16,42723.62,42780.46,136.6663,42708.1,42774.3,42708.1,42763.4,134.707,0.13301772344719245,0.12948363425205736,0
65.0,2024-02-06 08:00:00,1707202800000.0,42780.46,42809.2,42743.81,42809.2,183.77336,42763.4,42791.2,42710.2,42791.2,164.486,0.06715682814070537,0.06500886271904392,0
66.0,2024-02-06 08:15:00,1707203700000.0,42809.19,42832.44,42793.18,42831.1,120.77252,42791.2,42810.2,42773.8,42805.4,110.778,0.05118059930588786,0.03318439305278741,0
67.0,2024-02-06 08:30:00,1707204600000.0,42831.1,42869.19,42796.28,42801.08,169.93776,42805.4,42839.9,42773.9,42782.3,154.451,-0.07008925757217722,-0.05396515392917376,0
68.0,2024-02-06 08:45:00,1707205500000.0,42801.08,42911.1,42801.08,42890.0,209.9599,42782.3,42897.7,42782.3,42875.5,150.094,0.20772840311505275,0.21784710031951784,0
69.0,2024-02-06 09:00:00,1707206400000.0,42889.99,42998.55,42887.48,42963.58,313.85799,42875.5,42973.1,42865.9,42944.9,193.051,0.17160181198456456,0.16186400158599074,0
70.0,2024-02-06 09:15:00,1707207300000.0,42963.59,43064.1,42911.1,42927.83,523.23192,42944.9,43052.7,42900.5,42911.7,394.381,-0.08323326798341285,-0.07730836490480678,0
71.0,2024-02-06 09:30:00,1707208200000.0,42927.83,43068.21,42927.83,43053.82,288.59172,42911.7,43057.1,42911.7,43040.4,159.633,0.2935158846836656,0.2999182041261576,0
72.0,2024-02-06 09:45:00,1707209100000.0,43053.83,43089.38,43024.4,43069.02,271.10527,43040.4,43075.1,43012.6,43056.6,154.856,0.035281413988012336,0.03763905539910663,0
73.0,2024-02-06 10:00:00,1707210000000.0,43069.02,43119.9,43005.27,43032.59,381.40794,43056.6,43107.7,42995.8,43017.4,185.491,-0.08460837975880355,-0.09104295276449392,0
74.0,2024-02-06 10:15:00,1707210900000.0,43032.58,43040.0,42955.56,43031.81,234.51892,43017.4,43029.0,42947.0,43021.9,209.571,-0.001789341935817175,0.010460883270490546,0
75.0,2024-02-06 10:30:00,1707211800000.0,43031.81,43031.81,42953.0,42954.43,236.25862,43021.9,43021.9,42936.1,42939.6,214.272,-0.17984370167092534,-0.19129792036149706,0
76.0,2024-02-06 10:45:00,1707212700000.0,42954.42,43037.99,42950.0,42991.55,349.66677,42939.6,43025.7,42932.0,42982.0,176.382,0.08646374459252254,0.09874335112577073,0
77.0,2024-02-06 11:00:00,1707213600000.0,42991.56,43005.66,42911.24,42916.8,294.47581,42982.0,42998.9,42900.1,42900.1,163.016,-0.1738945969860009,-0.1905448792517832,0
78.0,2024-02-06 11:15:00,1707214500000.0,42916.8,42963.57,42902.28,42940.0,229.28815,42900.1,42951.8,42891.6,42923.5,76.164,0.054058084479730754,0.05454532740017262,0
79.0,2024-02-06 11:30:00,1707215400000.0,42940.0,43100.0,42800.01,42849.57,779.56076,42923.5,43087.4,42886.8,42886.8,257.921,-0.2105728924080071,-0.08550094936339556,0
80.0,2024-02-06 11:45:00,1707216300000.0,42849.58,42849.58,42670.61,42799.5,700.6987,42886.8,42886.8,42669.9,42781.2,481.552,-0.11689729514269168,-0.2462296091105091,0
81.0,2024-02-06 12:00:00,1707217200000.0,42799.49,42849.23,42701.04,42752.17,459.39129,42781.2,42835.3,42687.5,42739.5,280.048,-0.11056206510871908,-0.09747272166277966,0
82.0,2024-02-06 12:15:00,1707218100000.0,42752.17,42853.84,42706.0,42799.93,220.4576,42739.5,42843.7,42700.0,42789.2,338.473,0.1117370182613048,0.11628587138360787,0
83.0,2024-02-06 12:30:00,1707219000000.0,42799.94,42827.3,42761.1,42785.88,177.95775,42789.2,42818.5,42744.1,42768.6,163.96,-0.03285051334185269,-0.048142989352450025,0
84.0,2024-02-06 12:45:00,1707219900000.0,42785.88,42848.94,42785.88,42826.96,119.20819,42768.6,42833.4,42768.5,42829.0,207.697,0.09601298372267147,0.1412251043990251,0
85.0,2024-02-06 13:00:00,1707220800000.0,42826.96,42895.73,42796.36,42800.81,281.81416,42829.0,42885.4,42787.6,42788.0,317.917,-0.061083018733984897,-0.09572952905741437,0
86.0,2024-02-06 13:15:00,1707221700000.0,42800.8,42853.84,42741.1,42836.34,217.09297,42788.0,42816.0,42731.4,42816.0,212.353,0.08303583110594567,0.06543890810507619,0
87.0,2024-02-06 13:30:00,1707222600000.0,42836.34,42885.96,42828.02,42853.1,195.1238,42816.0,42873.1,42808.9,42835.7,203.836,0.039102313596353,0.046010837070247314,0
88.0,2024-02-06 13:45:00,1707223500000.0,42853.09,42874.57,42658.0,42789.36,479.50918,42835.7,42865.0,42647.0,42769.5,420.666,-0.14871739704183742,-0.1545439901764115,0
89.0,2024-02-06 14:00:00,1707224400000.0,42789.36,42831.1,42739.94,42824.64,235.82235,42769.5,42810.4,42720.1,42806.6,203.897,0.08245040355826504,0.08674405826581687,0
90.0,2024-02-06 14:15:00,1707225300000.0,42824.64,42968.75,42824.64,42950.0,486.76987,42806.6,42954.1,42806.3,42933.7,408.62,0.29275202313435117,0.29691683058219653,0
91.0,2024-02-06 14:30:00,1707226200000.0,42950.01,43010.01,42887.79,42909.93,360.66406,42933.7,42983.9,42871.5,42905.9,328.947,-0.09329450679988131,-0.06475099979735181,0
92.0,2024-02-06 14:45:00,1707227100000.0,42909.94,42939.39,42843.45,42881.33,278.59564,42905.9,42906.0,42828.0,42834.5,152.32,-0.06665122346944745,-0.1664106801162578,0
93.0,2024-02-06 15:00:00,1707228000000.0,42881.34,42933.56,42856.83,42873.56,244.21478,42834.5,42916.8,42831.0,42877.0,152.665,-0.01816640991161563,0.09921908741785243,0
94.0,2024-02-06 15:15:00,1707228900000.0,42873.55,42949.11,42815.75,42904.44,228.92791,42877.0,42935.0,42810.9,42890.2,105.606,0.07204908387572154,0.030785735942339923,0
95.0,2024-02-06 15:30:00,1707229800000.0,42904.44,43093.83,42888.9,43023.36,450.11583,42890.2,43066.1,42874.9,43006.8,386.419,0.27719741826253946,0.2718569743204878,0
96.0,2024-02-06 15:45:00,1707230700000.0,43023.37,43031.1,42877.44,42942.8,339.48385,43006.8,43008.0,42865.1,42926.5,239.118,-0.18729355696683395,-0.18671465907717594,0
97.0,2024-02-06 16:00:00,1707231600000.0,42942.79,42990.0,42897.97,42958.19,279.86344,42926.5,42964.9,42889.0,42937.9,286.536,0.03583837938801698,0.02655702188625081,0
98.0,2024-02-06 16:15:00,1707232500000.0,42958.18,43220.0,42958.18,43194.0,762.28811,42937.9,43195.0,42937.8,43180.4,445.015,0.5489757713199249,0.5647691200547768,0
99.0,2024-02-06 16:30:00,1707233400000.0,43194.01,43270.89,43110.0,43188.85,529.34337,43180.4,43228.8,43090.0,43173.8,410.807,-0.011969252218086557,-0.01528471250844954,0
100.0,2024-02-06 16:45:00,1707234300000.0,43188.84,43260.15,43149.02,43244.89,580.10431,43173.8,43235.1,43128.1,43234.9,440.102,0.12977889658532832,0.14152101506005618,0
101.0,2024-02-06 17:00:00,1707235200000.0,43244.89,43275.27,43159.24,43190.0,437.78313,43234.9,43266.5,43139.3,43139.3,362.495,-0.12695141553141068,-0.22111766188888735,0
102.0,2024-02-06 17:15:00,1707236100000.0,43189.99,43378.46,43178.26,43355.99,682.91541,43139.3,43367.8,43139.3,43343.3,494.622,0.38434831774677425,0.4728866717818787,0
103.0,2024-02-06 17:30:00,1707237000000.0,43355.99,43399.98,43243.9,43270.0,534.109,43343.3,43372.5,43234.3,43250.1,481.042,-0.19833476297046376,-0.21502746675957843,0
104.0,2024-02-06 17:45:00,1707237900000.0,43270.0,43270.0,43149.64,43165.46,416.31505,43250.1,43250.1,43141.0,43152.8,313.433,-0.2415992604575939,-0.22497057810269952,0
105.0,2024-02-06 18:00:00,1707238800000.0,43165.46,43248.3,43101.7,43134.02,451.19945,43152.8,43232.0,43087.6,43114.4,387.852,-0.07285917953844831,-0.08898611445839309,0
106.0,2024-02-06 18:15:00,1707239700000.0,43134.01,43269.75,43134.01,43214.2,341.82419,43114.4,43250.0,43114.4,43195.5,291.684,0.1859089845808332,0.18810420648321335,0
107.0,2024-02-06 18:30:00,1707240600000.0,43214.2,43225.96,43173.41,43210.35,169.00971,43195.5,43208.8,43155.9,43192.5,383.779,-0.008932249121817788,-0.006945167899433969,0
108.0,2024-02-06 18:45:00,1707241500000.0,43210.34,43235.3,43165.17,43180.66,195.11777,43192.5,43215.6,43147.7,43160.3,153.14,-0.0686641206711131,-0.0745499797418466,0
109.0,2024-02-06 19:00:00,1707242400000.0,43180.67,43256.62,43172.7,43231.75,188.43057,43160.3,43240.8,43152.9,43217.0,203.021,0.11827051317174957,0.13137072726555904,0
110.0,2024-02-06 19:15:00,1707243300000.0,43231.74,43231.75,43116.22,43148.09,258.09249,43217.0,43217.0,43106.5,43134.5,132.683,-0.19346896516309411,-0.19089710067797394,0
111.0,2024-02-06 19:30:00,1707244200000.0,43148.1,43153.76,43000.0,43085.64,372.88454,43134.5,43135.1,43011.0,43067.1,224.826,-0.14473406708521833,-0.15625543358564828,0
112.0,2024-02-06 19:45:00,1707245100000.0,43085.65,43200.32,43069.14,43200.31,202.82191,43067.1,43186.0,43060.0,43184.3,166.588,0.26612108671911927,0.27213348472500903,0
113.0,2024-02-06 20:00:00,1707246000000.0,43200.31,43205.38,43126.51,43126.52,178.35088,43184.3,43187.8,43106.0,43106.0,181.51,-0.17080895947274655,-0.18131589489699476,0
114.0,2024-02-06 20:15:00,1707246900000.0,43126.52,43240.0,43119.61,43214.53,189.40535,43106.0,43227.7,43104.6,43199.1,121.344,0.20407396655237206,0.21597921403052603,0
115.0,2024-02-06 20:30:00,1707247800000.0,43214.53,43225.03,43145.43,43188.48,263.24506,43199.1,43209.8,43130.3,43169.7,233.96,-0.06028065097548356,-0.06805697340917162,0
116.0,2024-02-06 20:45:00,1707248700000.0,43188.48,43295.04,43161.1,43278.78,210.08923,43169.7,43280.0,43141.2,43264.8,219.074,0.20910668770930968,0.22029340023212077,0
117.0,2024-02-06 21:00:00,1707249600000.0,43278.79,43322.0,43189.18,43205.4,418.49789,43264.8,43304.8,43175.0,43175.1,217.704,-0.16957498118593292,-0.20732789704333396,0
118.0,2024-02-06 21:15:00,1707250500000.0,43205.4,43210.2,43108.05,43122.03,191.3645,43175.1,43193.2,43100.0,43106.6,213.261,-0.1929388456072634,-0.15865626252168497,0
119.0,2024-02-06 21:30:00,1707251400000.0,43122.04,43161.1,43098.58,43132.06,183.51021,43106.6,43146.9,43092.0,43121.4,102.832,0.02323637749975836,0.034333489535251935,0
120.0,2024-02-06 21:45:00,1707252300000.0,43132.06,43132.07,43070.29,43095.67,145.0016,43121.4,43121.4,43061.1,43062.6,99.585,-0.084368796667721,-0.13635920911659388,0
121.0,2024-02-06 22:00:00,1707253200000.0,43095.67,43189.08,43060.28,43179.99,246.39874,43062.6,43171.6,43045.0,43158.5,89.039,0.1956577076072833,0.22269904743327495,0
122.0,2024-02-06 22:15:00,1707254100000.0,43179.99,43196.0,43154.51,43162.0,184.38313,43158.5,43176.4,43137.0,43150.1,143.16,-0.041662816503658204,-0.019463141675455483,0
123.0,2024-02-06 22:30:00,1707255000000.0,43162.0,43273.06,43162.0,43245.83,209.6352,43150.1,43251.0,43150.0,43226.0,136.026,0.19424493767665194,0.17589762248523516,0
124.0,2024-02-06 22:45:00,1707255900000.0,43245.84,43245.84,43166.31,43166.31,136.01683,43226.0,43226.1,43160.0,43160.0,57.224,-0.18390208167999245,-0.15268588349604406,0
125.0,2024-02-06 23:00:00,1707256800000.0,43166.31,43179.96,43114.73,43134.79,149.46473,43160.0,43167.7,43107.3,43117.5,470.182,-0.07304307456439718,-0.09847080630213159,0
126.0,2024-02-06 23:15:00,1707257700000.0,43134.78,43183.99,43127.11,43172.09,107.56902,43117.5,43171.0,43109.9,43150.1,178.119,0.08651950931475647,0.07560735200324356,0
127.0,2024-02-06 23:30:00,1707258600000.0,43172.1,43217.11,43172.09,43197.93,109.94797,43150.1,43221.1,43150.0,43178.0,28.566,0.059807143965662335,0.06465801933251941,0
128.0,2024-02-06 23:45:00,1707259500000.0,43197.92,43215.06,43166.76,43199.98,113.76469,43178.0,43202.0,43145.5,43183.7,146.541,0.004745598862174175,0.013201167261098452,0
129.0,2024-02-07 00:00:00,1707260400000.0,43199.97,43222.94,43150.68,43168.8,188.04117,43183.7,43209.6,43128.5,43141.1,146.753,-0.0721528278839042,-0.09864833258845015,0
130.0,2024-02-07 00:15:00,1707261300000.0,43168.8,43168.8,43032.71,43110.45,272.58539,43141.1,43141.1,43009.8,43084.0,167.074,-0.13516706510258755,-0.13235638405140004,0
131.0,2024-02-07 00:30:00,1707262200000.0,43110.45,43129.62,43055.33,43129.61,146.92366,43084.0,43111.0,43031.9,43110.9,32.036,0.04446717675182127,0.062436171200449024,0
132.0,2024-02-07 00:45:00,1707263100000.0,43129.62,43136.81,43081.1,43098.95,153.28633,43110.9,43117.0,43056.0,43056.1,41.902,-0.07108803648166502,-0.12711402452744644,0
133.0,2024-02-07 01:00:00,1707264000000.0,43098.96,43127.06,43085.19,43085.29,178.86848,43056.1,43109.1,43056.0,43064.2,128.509,-0.03171770270094279,0.01881266533661559,0
134.0,2024-02-07 01:15:00,1707264900000.0,43085.29,43192.0,43070.08,43175.25,225.72723,43064.2,43176.0,43050.3,43162.9,117.641,0.2087719497768196,0.22919269369918488,0
135.0,2024-02-07 01:30:00,1707265800000.0,43175.24,43186.18,43049.23,43062.8,203.87181,43162.9,43171.4,43037.6,43042.8,139.517,-0.2604502024771538,-0.278248217798152,0
136.0,2024-02-07 01:45:00,1707266700000.0,43062.79,43099.14,43053.87,43096.47,124.13165,43042.8,43073.5,43036.5,43065.6,174.022,0.07818815269516502,0.052970531656852324,0
137.0,2024-02-07 02:00:00,1707267600000.0,43096.46,43186.98,43081.1,43186.98,162.26306,43065.6,43166.4,43062.5,43166.4,94.255,0.21004045343864455,0.2340615247436537,0
138.0,2024-02-07 02:15:00,1707268500000.0,43186.98,43186.98,43131.56,43145.72,101.65993,43166.4,43166.6,43113.5,43133.1,94.949,-0.09553805336701486,-0.07714333370399874,0
139.0,2024-02-07 02:30:00,1707269400000.0,43145.72,43175.23,43122.57,43122.65,121.19747,43133.1,43160.8,43106.9,43139.7,77.687,-0.053446784524624154,0.015301473810133158,0
140.0,2024-02-07 02:45:00,1707270300000.0,43122.66,43122.66,43043.95,43049.71,165.96029,43139.7,43139.7,43021.3,43026.9,97.952,-0.16916859952517854,-0.2614760881508115,0
141.0,2024-02-07 03:00:00,1707271200000.0,43049.71,43098.0,43044.82,43094.77,146.99843,43026.9,43076.0,43023.8,43074.7,97.3,0.10466969463905255,0.1110932928005402,0
142.0,2024-02-07 03:15:00,1707272100000.0,43094.77,43094.78,43046.8,43046.8,104.63655,43074.7,43077.5,43021.6,43028.8,53.048,-0.11131281127615693,-0.10655907063773906,0
143.0,2024-02-07 03:30:00,1707273000000.0,43046.8,43066.46,43001.1,43058.69,127.40902,43028.8,43044.4,42987.8,43044.4,53.585,0.027621100755455496,0.03625478749116532,0
144.0,2024-02-07 03:45:00,1707273900000.0,43058.69,43101.12,43049.03,43049.04,127.616,43044.4,43088.6,43039.0,43088.5,34.643,-0.022411271685231146,0.1024523515253983,0
