,date,dateTime,open,high,low,close,volume
0,2024-02-05 14:45:00,1707140700000,43445.9,43520.8,43424.8,43424.8,103.474
1,2024-02-05 14:50:00,1707141000000,43424.8,43427.4,43354.2,43400,200.48
2,2024-02-05 14:55:00,1707141300000,43400,43427.9,43399.4,43427.9,73.54
3,2024-02-05 15:00:00,1707141600000,43427.9,43459,43421.3,43446.9,97.157
4,2024-02-05 15:05:00,1707141900000,43446.9,43481,43432,43474.7,86.076
5,2024-02-05 15:10:00,1707142200000,43474.7,43481.4,43367.9,43367.9,94.316
6,2024-02-05 15:15:00,1707142500000,43367.9,43420,43364.1,43406.3,34.576
7,2024-02-05 15:20:00,1707142800000,43406.3,43406.3,43300,43319.5,96.297
8,2024-02-05 15:25:00,1707143100000,43319.5,43355,43319,43352.8,71.5
9,2024-02-05 15:30:00,1707143400000,43352.8,43400,43314.1,43379.8,105.894
10,2024-02-05 15:35:00,1707143700000,43379.8,43402.3,43276.3,43278.1,101.562
11,2024-02-05 15:40:00,1707144000000,43278.1,43319,43255,43284.5,112.961
12,2024-02-05 15:45:00,1707144300000,43284.5,43322.4,43262.6,43262.6,103.799
13,2024-02-05 15:50:00,1707144600000,43262.6,43264.8,43172.8,43212.8,132.389
14,2024-02-05 15:55:00,1707144900000,43212.8,43215.9,43139.6,43184.9,183.088
15,2024-02-05 16:00:00,1707145200000,43184.9,43184.9,42980,43029.9,180.451
16,2024-02-05 16:05:00,1707145500000,43029.9,43065,42982.5,43053.3,170.361
17,2024-02-05 16:10:00,1707145800000,43053.3,43075.8,42995.3,43025,161.606
18,2024-02-05 16:15:00,1707146100000,43025,43028.4,42856.5,42856.5,206.435
19,2024-02-05 16:20:00,1707146400000,42856.5,42915.7,42797.9,42831.8,600.183
20,2024-02-05 16:25:00,1707146700000,42831.8,42907.9,42831.8,42843.7,247.476
21,2024-02-05 16:30:00,1707147000000,42843.7,42922.7,42804.9,42908.5,942.224
22,2024-02-05 16:35:00,1707147300000,42908.5,42908.6,42840.8,42896.2,6957.966
23,2024-02-05 16:40:00,1707147600000,42896.2,42900.7,42705.5,42757.7,530.047
24,2024-02-05 16:45:00,1707147900000,42757.7,42810.4,42659.4,42804.3,8927.184
25,2024-02-05 16:50:00,1707148200000,42804.3,42804.3,42670,42695.7,8882.068
26,2024-02-05 16:55:00,1707148500000,42695.7,42698,42583,42634.9,1317.02
27,2024-02-05 17:00:00,1707148800000,42634.9,42714.8,42613.5,42660,9109.752
28,2024-02-05 17:05:00,1707149100000,42660,42661.9,42555.5,42660.8,4538.277
29,2024-02-05 17:10:00,1707149400000,42660.8,42679.5,42559.9,42649.8,5287.472
30,2024-02-05 17:15:00,1707149700000,42649.8,42721.4,42649.8,42662.6,7539.938
31,2024-02-05 17:20:00,1707150000000,42662.6,42662.6,42567.8,42570.6,2648.207
32,2024-02-05 17:25:00,1707150300000,42570.6,42581.2,42550,42550,193.627
33,2024-02-05 17:30:00,1707150600000,42550,42617,42550,42607,2962.874
34,2024-02-05 17:35:00,1707150900000,42607,42607,42551.8,42590.9,146.746
35,2024-02-05 17:40:00,1707151200000,42590.9,42625,42560,42567.5,148.183
36,2024-02-05 17:45:00,1707151500000,42567.5,42674.6,42567,42674.6,124.471
37,2024-02-05 17:50:00,1707151800000,42674.6,42715.8,42652.1,42715.8,232.634
38,2024-02-05 17:55:00,1707152100000,42715.8,42764.7,42685.9,42732.5,157.251
39,2024-02-05 18:00:00,1707152400000,42732.5,42751.2,42676.4,42677.7,133.207
40,2024-02-05 18:05:00,1707152700000,42677.7,42707,42670,42698.9,95.054
41,2024-02-05 18:10:00,1707153000000,42698.9,42762.1,42692.2,42756.1,78.704
42,2024-02-05 18:15:00,1707153300000,42756.1,42764.7,42692.1,42710,70.283
43,2024-02-05 18:20:00,1707153600000,42710,42710,42667.4,42698.1,73.965
44,2024-02-05 18:25:00,1707153900000,42698.1,42698.1,42644.9,42663.7,60.315
45,2024-02-05 18:30:00,1707154200000,42663.7,42708.1,42663.5,42708.1,91.401
46,2024-02-05 18:35:00,1707154500000,42708.1,42765,42708.1,42765,74.142
47,2024-02-05 18:40:00,1707154800000,42765,42818.9,42765,42815.8,67.476
48,2024-02-05 18:45:00,1707155100000,42815.8,42824.8,42735.3,42764.1,76.019
49,2024-02-05 18:50:00,1707155400000,42764.1,42764.9,42692,42724.1,82.075
50,2024-02-05 18:55:00,1707155700000,42724.1,42728.5,42699.9,42710.1,55.076
51,2024-02-05 19:00:00,1707156000000,42710.1,42722.6,42703.4,42715.5,98.385
52,2024-02-05 19:05:00,1707156300000,42715.5,42731.2,42593,42599.8,88.211
53,2024-02-05 19:10:00,1707156600000,42599.8,42640.8,42599.8,42639.7,96.957
54,2024-02-05 19:15:00,1707156900000,42639.7,42643.9,42568.6,42635,87.663
55,2024-02-05 19:20:00,1707157200000,42635,42640,42587.8,42600.6,108.447
56,2024-02-05 19:25:00,1707157500000,42600.6,42629,42600.6,42629,34.826
57,2024-02-05 19:30:00,1707157800000,42629,42640.9,42607.8,42629,97.495
58,2024-02-05 19:35:00,1707158100000,42629,42641.9,42570.3,42628.1,68.671
59,2024-02-05 19:40:00,1707158400000,42628.1,42630.5,42606.2,42621.5,59.883
60,2024-02-05 19:45:00,1707158700000,42621.5,42627.7,42595.8,42595.8,58.786
61,2024-02-05 19:50:00,1707159000000,42595.8,42660.9,42595.8,42648.8,63.33
