Index,date,dateTime,open_Binance,high_Binance,low_Binance,close_Binance,volume_Binance,open_Bybit,high_Bybit,low_Bybit,close_Bybit,volume_Bybit,change_Binance,change_Bybit,arbitrage
179,2022-09-23 10:45:00,1663922700000,19194.2,19373.7,19123.2,19265.4,1116.326,19091.0,19107.0,18865.0,19087.5,315.589,0.3448958539558863,-0.018333246032161753,0
180,2022-09-23 11:00:00,1663923600000,19260.4,19440.2,19068.6,19117.7,1190.194,19087.5,19183.0,18886.0,19115.0,245.496,-0.7393408236589138,0.1440733464309103,0
181,2022-09-23 11:15:00,1663924500000,19118.0,19152.9,19099.3,19133.1,1369.869,19115.0,19233.0,19094.5,19121.5,371.146,0.07950622450047456,0.034004708344232276,0
182,2022-09-23 11:30:00,1663925400000,19133.2,19133.2,19030.0,19055.2,1405.355,19121.5,19170.0,18816.0,18993.5,553.48,-0.27491480776870664,-0.6694035509766493,0
183,2022-09-23 11:45:00,1663926300000,19080.6,19138.5,19005.7,19085.4,957.052,18993.5,19242.0,18914.0,19078.0,522.154,0.009433665608015002,0.4448890409877063,0
184,2022-09-23 12:00:00,1663927200000,19082.4,19161.9,19070.4,19081.8,1697.619,19078.0,19183.0,19070.0,19082.0,243.811,0.009956818848770683,0.02096655833944858,0
185,2022-09-23 12:15:00,1663928100000,19084.3,19114.6,19050.0,19080.5,1191.13,19082.0,19118.0,19002.0,19088.5,1074.667,0.030915464544161723,0.034063515354784614,0
186,2022-09-23 12:30:00,1663929000000,19090.2,19112.7,19069.9,19112.7,1835.008,19088.5,19157.5,19006.0,19157.5,2190.101,0.08171732092905545,0.3614741860282369,0
187,2022-09-23 12:45:00,1663929900000,19105.8,19114.6,18961.6,19000.1,1029.57,19157.5,19196.0,18934.0,18955.0,2654.729,-0.6584387986893994,-1.0570272739136108,0
188,2022-09-23 13:00:00,1663930800000,18980.0,19161.0,18917.1,18955.2,1234.362,18955.0,19006.5,18899.0,18979.5,3383.348,0.004214963119068874,0.1292534951200211,0
189,2022-09-23 13:15:00,1663931700000,18980.8,19104.4,18888.6,18949.1,2013.931,18979.5,19032.5,18816.0,18939.0,2677.163,-0.16226924049565494,-0.2133881292973998,0
190,2022-09-23 13:30:00,1663932600000,18950.0,19039.0,18873.7,18880.9,1804.413,18939.0,18993.5,18828.5,18872.5,1709.582,-0.36464379947228787,-0.3511273034479117,0
191,2022-09-23 13:45:00,1663933500000,18880.9,19161.0,18835.8,18852.8,1379.13,18872.5,18911.0,18816.0,18856.5,1256.266,-0.13082003506189177,-0.08477944098556099,0
192,2022-09-23 14:00:00,1663934400000,18856.2,19161.0,18834.1,18945.8,1233.246,18856.5,18983.5,18828.5,18943.5,1536.893,0.4751752739152032,0.461379365205632,0
193,2022-09-23 14:15:00,1663935300000,18945.8,19037.2,18893.3,18923.7,1472.654,18943.5,18997.5,18816.0,18915.5,2335.636,-0.11664854479620046,-0.147807955235305,0
194,2022-09-23 14:30:00,1663936200000,18923.7,19037.2,18858.4,18940.6,1193.825,18915.5,19002.0,18816.0,18887.0,702.391,-0.025893456353680597,-0.15067008537971505,0
195,2022-09-23 14:45:00,1663937100000,18918.8,19057.1,18860.7,18895.6,1042.591,18887.0,19015.5,18816.0,18904.0,81.216,-0.12738651500094375,0.09000900090009001,0
196,2022-09-23 15:00:00,1663938000000,18894.7,19140.0,18886.5,19013.9,1458.188,18904.0,19106.5,18817.5,19019.0,86.954,0.6091655331918397,0.6083368599238257,0
197,2022-09-23 15:15:00,1663938900000,19009.8,19050.0,18997.3,19001.9,1803.474,19019.0,19081.0,18816.0,19055.5,12.004,0.018937600606014703,0.19191334980808664,0
198,2022-09-23 15:30:00,1663939800000,19013.4,19038.5,18849.5,18929.7,3657.934,19055.5,19110.0,18816.0,18959.0,157.201,-0.4402158477705235,-0.5064154705990397,0
199,2022-09-23 15:45:00,1663940700000,18929.7,18969.1,18727.7,18792.7,2076.226,18959.0,19030.5,18621.5,18651.5,2448.487,-0.774444391617417,-1.62192098739385,0
200,2022-09-23 16:00:00,1663941600000,18783.1,18954.3,18627.7,18800.2,1623.187,18651.5,18800.5,18500.0,18645.0,427.523,-0.5073709877496222,-0.03484974398841916,0
201,2022-09-23 16:15:00,1663942500000,18687.8,18908.9,18627.7,18748.1,932.87,18645.0,18795.0,18500.0,18678.5,88.137,0.5019317415640111,0.17967283454009117,0
202,2022-09-23 16:30:00,1663943400000,18781.6,18958.9,18665.0,18702.9,1015.666,18678.5,18816.0,18604.0,18803.5,159.401,-0.4190271329386053,0.6692186203388923,0
203,2022-09-23 16:45:00,1663944300000,18702.9,18839.9,18680.4,18800.3,1464.1,18803.5,18844.0,18620.0,18670.0,345.647,0.2828438370519963,-0.709974206929561,0
204,2022-09-23 17:00:00,1663945200000,18755.8,18936.8,18680.7,18738.4,1031.827,18670.0,18849.5,18600.0,18663.0,229.908,-0.1503534906535617,-0.037493304767005894,0
205,2022-09-23 17:15:00,1663946100000,18727.6,18960.8,18690.1,18859.5,1391.519,18663.0,18803.5,18644.0,18803.5,56.629,0.7043080800529778,0.7528264480522959,0
206,2022-09-23 17:30:00,1663947000000,18859.5,19149.4,18817.0,18950.4,1291.809,18803.5,18869.0,18726.5,18769.0,38.0,0.48198520639466297,-0.1834764804424708,0
207,2022-09-23 17:45:00,1663947900000,18950.4,19161.0,18856.2,19149.5,800.031,18769.0,18803.5,18644.0,18724.5,29.082,0.016358493752103093,-0.23709307901326657,0
208,2022-09-23 18:00:00,1663948800000,18953.5,19161.0,18860.0,18906.1,725.023,18724.5,18778.5,18565.0,18665.5,78.557,-0.23056427572744204,-0.3150951961334081,0
209,2022-09-23 18:15:00,1663949700000,18909.8,19160.0,18861.5,18861.5,1091.033,18665.5,18799.0,18550.0,18588.5,242.159,-0.25542311394091566,-0.4125257828614288,0
210,2022-09-23 18:30:00,1663950600000,18861.5,19098.8,18829.9,18988.0,1223.851,18588.5,18808.0,18550.0,18686.0,79.615,0.25925827744347724,0.5245178470559755,0
211,2022-09-23 18:45:00,1663951500000,18910.4,18999.0,18795.0,18871.6,1199.833,18686.0,18895.0,18564.5,18768.5,116.217,-0.2051781030544193,0.4415070105961682,0
212,2022-09-23 19:00:00,1663952400000,18871.6,18990.0,18800.7,18857.3,848.442,18768.5,18878.5,18729.5,18813.5,308.812,0.07365565187902168,0.23976343341236644,0
213,2022-09-23 19:15:00,1663953300000,18885.5,18989.9,18815.0,18819.9,1163.582,18813.5,18955.5,18567.5,18740.0,233.629,-0.256281273993283,-0.39067690753979856,0
214,2022-09-23 19:30:00,1663954200000,18837.1,18989.9,18800.7,18865.9,1002.456,18740.0,18778.5,18628.5,18683.0,272.176,0.1295316158007414,-0.30416221985058695,0
215,2022-09-23 19:45:00,1663955100000,18861.5,18989.9,18800.0,18989.8,892.221,18683.0,18828.5,18556.5,18782.5,49.531,0.6802216154600603,0.5325697157844029,0
216,2022-09-23 20:00:00,1663956000000,18989.8,18989.9,18800.2,18907.6,802.83,18782.5,18845.0,18500.0,18696.5,371.494,-0.7683071964949489,-0.4578730200984959,0
217,2022-09-23 20:15:00,1663956900000,18843.9,18989.9,18800.4,18989.9,1097.271,18696.5,18833.5,18604.0,18778.0,246.907,0.5731297661312148,0.4359104645254459,0
218,2022-09-23 20:30:00,1663957800000,18951.9,18989.9,18810.1,18966.9,940.223,18778.0,18804.5,18645.5,18753.5,58.447,-0.2622428358106613,-0.1304718287357546,0
219,2022-09-23 20:45:00,1663958700000,18902.2,18989.9,18810.1,18874.1,888.124,18753.5,18803.5,18604.0,18644.5,73.549,-0.34652051084000807,-0.5812248380302343,0
220,2022-09-23 21:00:00,1663959600000,18836.7,18989.9,18810.2,18952.2,1461.53,18644.5,18841.0,18550.5,18707.5,150.845,0.11891679540470368,0.3379012577435705,0
221,2022-09-23 21:15:00,1663960500000,18859.1,18989.9,18810.3,18989.1,975.015,18707.5,18750.0,18567.5,18698.0,31.103,0.1336224952410281,-0.050781772016570886,0
222,2022-09-23 21:30:00,1663961400000,18884.3,19099.5,18810.3,19046.4,1219.83,18698.0,18853.5,18652.0,18828.5,25.538,0.8583850076518705,0.6979356080864263,0
223,2022-09-23 21:45:00,1663962300000,19046.4,19099.4,18810.3,18811.3,1421.759,18828.5,18874.5,18652.0,18818.0,261.891,-1.2070522513440936,-0.05576652415221605,0
224,2022-09-23 22:00:00,1663963200000,18816.5,18998.3,18810.5,18878.1,1756.611,18818.0,19003.0,18730.5,18887.5,176.036,0.335875428480327,0.3693272398767138,0
225,2022-09-23 22:15:00,1663964100000,18879.7,18954.8,18878.1,18935.0,1228.644,18887.5,19030.5,18828.5,18960.0,34.95,0.22457983972201792,0.38385175380542685,0
226,2022-09-23 22:30:00,1663965000000,18922.1,18970.0,18871.7,18909.4,1241.596,18960.0,18960.0,18748.0,18929.0,9.881,-0.09248444940043654,-0.16350210970464135,0
227,2022-09-23 22:45:00,1663965900000,18904.6,19080.0,18839.0,18851.7,1145.188,18929.0,19047.5,18500.0,18889.5,440.058,-0.27083355373822826,-0.2086745205768926,0
228,2022-09-23 23:00:00,1663966800000,18853.4,19080.0,18800.3,18823.7,1381.881,18889.5,18889.5,18600.0,18826.0,134.703,-0.15753126756977906,-0.33616559464252627,0
229,2022-09-23 23:15:00,1663967700000,18823.7,19080.0,18816.7,18858.6,1172.211,18826.0,18929.0,18750.0,18873.0,22.944,0.3458406158194114,0.24965473281631784,0
230,2022-09-23 23:30:00,1663968600000,18888.8,19080.0,18846.2,18968.0,1353.382,18873.0,19030.5,18828.5,19015.0,24.636,0.4383550040235445,0.7523976050442431,0
231,2022-09-23 23:45:00,1663969500000,18971.6,19080.4,18919.7,19009.6,1822.867,19015.0,19107.0,18555.0,19054.5,147.263,0.25775369499673967,0.2077307388903497,0
232,2022-09-24 00:00:00,1663970400000,19020.5,19080.4,18997.8,19009.7,2178.854,19054.5,19126.0,18776.5,19019.5,41.513,-0.05678084172339987,-0.1836836442835026,0
233,2022-09-24 00:15:00,1663971300000,19009.7,19200.0,19006.5,19154.9,2312.499,19019.5,19298.0,19000.5,19184.0,149.846,0.8074824957784711,0.86490181129893,0
234,2022-09-24 00:30:00,1663972200000,19163.2,19260.0,19136.2,19217.0,2854.125,19184.0,19300.0,18551.0,19217.0,94.743,0.2807464306587588,0.17201834862385323,0
235,2022-09-24 00:45:00,1663973100000,19217.0,19400.0,19210.0,19334.9,2772.269,19217.0,19594.5,18518.0,19344.5,2332.335,0.5921840037466789,0.6634750481344643,0
236,2022-09-24 01:00:00,1663974000000,19330.8,19419.4,19290.8,19374.0,2924.566,19344.5,19450.0,18567.5,19379.5,52.664,0.19812941006062487,0.18092998009770217,0
237,2022-09-24 01:15:00,1663974900000,19369.1,19450.0,19319.6,19346.1,2544.449,19379.5,19440.0,18567.5,19358.5,98.143,-0.11668069244311066,-0.1083619288423334,0
238,2022-09-24 01:30:00,1663975800000,19346.5,19421.7,19325.4,19333.4,1704.243,19358.5,19462.5,18715.5,19356.5,55.23,-0.01757423823431347,-0.010331378980809464,0
239,2022-09-24 01:45:00,1663976700000,19343.1,19356.8,19246.7,19284.6,2685.137,19356.5,19450.5,18957.0,19299.5,96.854,-0.2791693161902694,-0.29447472425283494,0
240,2022-09-24 02:00:00,1663977600000,19289.1,19309.2,19241.0,19246.1,2470.145,19299.5,19405.0,18839.5,19247.5,85.553,-0.24677149270830961,-0.26943703204746233,0
241,2022-09-24 02:15:00,1663978500000,19241.5,19294.1,19124.9,19196.0,2380.261,19247.5,19285.5,19000.0,19200.0,86.094,-0.29207702102227334,-0.24678529679179115,0
242,2022-09-24 02:30:00,1663979400000,19185.3,19294.1,19098.1,19131.4,1682.485,19200.0,19221.0,19000.0,19021.0,87.405,-0.13135056527654365,-0.9322916666666667,0
243,2022-09-24 02:45:00,1663980300000,19160.1,19203.5,19098.1,19146.9,1041.232,19021.0,19221.0,19000.0,19181.5,42.112,-0.06889316861601501,0.8438042163924084,0
244,2022-09-24 03:00:00,1663981200000,19146.9,19222.7,19144.3,19199.6,1509.748,19181.5,19234.5,19041.0,19234.5,15.34,0.35567115303259816,0.2763079008419571,0
245,2022-09-24 03:15:00,1663982100000,19215.0,19222.7,19125.4,19133.8,1577.392,19234.5,19234.5,19057.0,19157.0,6.309,-0.4225865209471805,-0.40292183316436614,0
246,2022-09-24 03:30:00,1663983000000,19133.8,19156.6,19004.5,19125.6,1590.309,19157.0,19157.5,19030.5,19142.0,15.882,-0.010975342064820082,-0.07830036018165684,0
247,2022-09-24 03:45:00,1663983900000,19131.7,19173.2,19098.4,19113.9,1404.315,19142.0,19227.0,18903.5,19126.0,51.452,-0.049655806854592116,-0.08358583220144186,0
248,2022-09-24 04:00:00,1663984800000,19122.2,19149.0,19020.9,19101.9,1399.389,19126.0,19183.0,18938.0,19127.5,32.027,-0.10615933313112126,0.007842727177663914,0
249,2022-09-24 04:15:00,1663985700000,19101.9,19210.2,19079.0,19164.4,1921.381,19127.5,19239.0,18903.5,19209.0,28.647,0.3497034326428223,0.4260880930597307,0
250,2022-09-24 04:30:00,1663986600000,19168.7,19194.0,19005.0,19164.7,2312.689,19209.0,19313.0,19151.0,19169.5,214.412,-0.02086735146358386,-0.20563277630277474,0
251,2022-09-24 04:45:00,1663987500000,19164.7,19164.7,19005.0,19126.5,1629.968,19169.5,19194.0,19057.5,19137.0,6.297,-0.20193376363835971,-0.16954015493361851,0
252,2022-09-24 05:00:00,1663988400000,19126.0,19147.5,19094.5,19099.5,1310.124,19137.0,19211.5,19055.5,19110.0,279.774,-0.1291435741922029,-0.14108794481893713,0
253,2022-09-24 05:15:00,1663989300000,19101.3,19138.2,19092.6,19110.2,1910.466,19110.0,19220.0,19062.0,19148.0,9.209,0.002617622884306304,0.19884877027734169,0
254,2022-09-24 05:30:00,1663990200000,19101.8,19210.2,19044.1,19066.8,1550.782,19148.0,19224.5,18900.0,19063.5,22.302,-0.23715042561433622,-0.4412993524127847,0
255,2022-09-24 05:45:00,1663991100000,19056.5,19210.2,19040.6,19122.0,2333.722,19063.5,19243.5,18931.0,19151.0,1687.666,0.34371474300107574,0.45899231515723765,0
256,2022-09-24 06:00:00,1663992000000,19122.0,19210.2,19043.0,19107.0,1596.07,19151.0,19195.0,18900.0,19137.0,2452.728,-0.1045915699194645,-0.07310323220719545,0
257,2022-09-24 06:15:00,1663992900000,19102.0,19146.7,19091.8,19132.1,1775.067,19137.0,19176.0,19101.5,19153.5,1087.454,0.20521411370537498,0.08622041072268381,0
258,2022-09-24 06:30:00,1663993800000,19141.2,19210.2,19100.7,19141.7,2029.921,19153.5,19204.5,18900.0,19162.5,2220.792,0.007836499279042066,0.046988801002427756,0
259,2022-09-24 06:45:00,1663994700000,19142.7,19210.2,19117.9,19159.2,2181.397,19162.5,19289.5,19128.5,19169.5,992.798,0.0694781822835821,0.0365296803652968,0
260,2022-09-24 07:00:00,1663995600000,19156.0,19210.2,19134.6,19150.0,1566.773,19169.5,19260.0,19108.5,19141.0,2836.734,-0.07726038839005676,-0.14867367432640394,0
261,2022-09-24 07:15:00,1663996500000,19141.2,19162.3,19047.1,19103.1,1430.919,19141.0,19158.5,19098.5,19099.5,215.054,-0.33487973585774233,-0.21681207878376263,0
262,2022-09-24 07:30:00,1663997400000,19077.1,19141.5,19077.1,19103.9,1510.655,19099.5,19137.0,19092.5,19105.5,86.753,0.1404825681052304,0.03141443493285165,0
263,2022-09-24 07:45:00,1663998300000,19103.9,19163.2,19096.0,19135.0,1679.643,19105.5,19163.5,19103.0,19145.5,103.738,0.18687283748343053,0.20936379576561726,0
264,2022-09-24 08:00:00,1663999200000,19139.6,19150.0,19009.0,19085.5,1679.837,19145.5,19183.0,19061.0,19081.5,468.042,-0.2826600346924625,-0.3342822073072001,0
265,2022-09-24 08:15:00,1664000100000,19085.5,19099.1,19078.9,19093.0,1041.583,19081.5,19090.5,19074.0,19088.5,4343.622,0.05658746168556901,0.03668474700626261,0
266,2022-09-24 08:30:00,1664001000000,19096.3,19150.0,19056.3,19071.5,1048.088,19088.5,19133.0,18938.5,19112.5,4822.628,-0.0685996763770916,0.12573015166199544,0
267,2022-09-24 08:45:00,1664001900000,19083.2,19105.3,19061.5,19080.6,1838.544,19112.5,19209.0,18956.0,19085.0,4604.83,-0.0136245493418409,-0.14388489208633093,0
268,2022-09-24 09:00:00,1664002800000,19080.6,19082.5,19004.5,19004.5,2035.96,19085.0,19091.0,18817.0,18951.5,368.204,-0.31288324266530976,-0.6995022268797485,0
269,2022-09-24 09:15:00,1664003700000,19020.9,19034.5,18956.8,19001.9,883.273,18951.5,19027.0,18949.0,19007.0,64.581,-0.10514749564952237,0.2928528084848165,0
270,2022-09-24 09:30:00,1664004600000,19000.9,19021.4,18908.2,19000.9,2106.485,19007.0,19024.0,18981.0,19011.0,95.465,0.027367124715129754,0.021044878202767403,0
271,2022-09-24 09:45:00,1664005500000,19006.1,19019.2,18935.2,18993.3,1884.075,19011.0,19018.0,18980.0,18998.5,111.267,-0.05892844928731876,-0.06575140708011151,0
272,2022-09-24 10:00:00,1664006400000,18994.9,19000.3,18937.0,18962.2,1561.718,18998.5,19006.5,18952.0,18966.0,95.473,-0.1763631290504293,-0.17106613680027372,0
273,2022-09-24 10:15:00,1664007300000,18961.4,19090.8,18959.0,18970.9,1524.558,18966.0,19003.0,18949.0,18978.5,356.45,0.05010178573312097,0.06590741326584415,0
274,2022-09-24 10:30:00,1664008200000,18970.9,19139.5,18964.4,19021.8,1822.401,18978.5,19047.5,18966.5,19037.5,165.725,0.31785524144874133,0.3108780989013884,0
275,2022-09-24 10:45:00,1664009100000,19031.2,19139.5,19001.5,19076.7,1537.12,19037.5,19081.0,19012.0,19081.0,127.705,0.25957375257470794,0.22849638870650033,0
276,2022-09-24 11:00:00,1664010000000,19080.6,19150.0,19065.4,19075.2,1656.091,19081.0,19114.5,19070.5,19077.5,90.446,-0.03930694003333229,-0.018342854148105447,0
277,2022-09-24 11:15:00,1664010900000,19073.1,19075.2,19000.0,19011.8,1655.967,19077.5,19078.0,18999.0,19017.5,85.706,-0.33345392201581575,-0.314506617743415,0
278,2022-09-24 11:30:00,1664011800000,19009.5,19044.5,19000.0,19026.5,1533.441,19017.5,19053.0,18974.0,19053.0,63.931,0.055235540124674506,0.18667017220980678,0
279,2022-09-24 11:45:00,1664012700000,19020.0,19150.0,19014.7,19025.4,1228.772,19053.0,19053.0,18931.0,19051.0,9.02,0.02839116719243667,-0.010497034587728967,0
280,2022-09-24 12:00:00,1664013600000,19025.4,19140.0,19012.2,19022.1,1170.272,19051.0,19134.5,18931.0,19030.5,77.945,-0.017345233214560062,-0.10760589995275839,0
281,2022-09-24 12:15:00,1664014500000,19022.1,19150.0,19014.1,19065.3,1463.334,19030.5,19156.5,18987.5,19084.0,68.875,0.2271042629362727,0.28112766348755946,0
282,2022-09-24 12:30:00,1664015400000,19065.3,19065.3,19000.0,19037.5,1585.547,19084.0,19127.0,18943.0,19027.5,217.308,-0.34250706781429757,-0.2960595263047579,0
283,2022-09-24 12:45:00,1664016300000,19000.0,19150.0,18990.6,19035.9,1104.647,19027.5,19035.5,18945.0,18975.5,27.073,0.1889473684210603,-0.27328866114833794,0
